entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_bc82fcb28a16,ROME,hard:optimisation de la performance des systemes,Optimisation de la performance des systèmes,,,,,,,,hard,rome_savoir,autre_hard
SKL_3522dc7881f8,ROME,hard:presenter les evolutions du systeme d'information au commanditaire,Présenter les évolutions du système d'information au commanditaire,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d30c687658df,ROME,hard:recenser les besoins du commanditaire,Recenser les besoins du commanditaire,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0075d189d80c,ROME,hard:analyser des donnees techniques pour optimiser les processus,Analyser des données techniques pour optimiser les processus,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3f29d548843f,ROME,hard:evaluer l'impact financier des decisions strategiques,Evaluer l'impact financier des décisions stratégiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c0a666584c12,ROME,hard:mettre en oeuvre des preconisations fonctionnelles et techniques,Mettre en oeuvre des préconisations fonctionnelles et techniques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e05ab384bc3b,ROME,hard:concevoir des supports de communication et d'image,Concevoir des supports de communication et d'image,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_74e56d5f799f,ROME,hard:assurer la gestion administrative et financiere d'une activite,Assurer la gestion administrative et financière d'une activité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1f3cd36b2e11,ROME,hard:estimer les couts et les delais d'une activite ou d'une prestation,Estimer les coûts et les délais d'une activité ou d'une prestation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d0906bcc54c7,ROME,"hard:elaborer, adapter une proposition commerciale","Elaborer, adapter une proposition commerciale",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9d169b48b640,ROME,"hard:rediger un rapport, un compte rendu d'activite","Rédiger un rapport, un compte rendu d'activité",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_731acc4d5712,ROME,"hard:convaincre, negocier","Convaincre, négocier",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8af969ab49d4,ROME,"hard:mettre a jour un dossier, une base de donnees","Mettre à jour un dossier, une base de données",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_21f7d353caff,ROME,hard:determiner l'opportunite de l'integration d'outils d'intelligence artificielle et de data science dans le modele d'affaires,Déterminer l'opportunité de l'intégration d'outils d'intelligence artificielle et de data science dans le modèle d'affaires,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_748acfe7bb26,ROME,hard:gerer les ressources humaines,Gérer les ressources humaines,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9011b66b86cf,ROME,hard:repondre a un appel d'offres,Répondre à un appel d'offres,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c30a611df2c1,ROME,hard:optimiser les processus de gestion de projet,Optimiser les processus de gestion de projet,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7e0598c65ad9,ROME,hard:assurer la conformite des livrables de projet,Assurer la conformité des livrables de projet,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_99e7e023ea98,ROME,hard:innover dans les methodes de gestion de projet,Innover dans les méthodes de gestion de projet,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2c3a58aff822,ROME,hard:gestion budgetaire,Gestion budgétaire,,,,,,,,hard,rome_savoir,autre_hard
SKL_d910884b7244,ROME,hard:demarche qualite,Démarche qualité,,,,,,,,hard,rome_savoir,autre_hard
SKL_e6821cef4f29,ROME,hard:outils de planification des ressources humaines,Outils de planification des ressources humaines,,,,,,,,hard,rome_savoir,autre_hard
SKL_66cf538dd1dc,ROME,hard:procedures d'appels d'offres,Procédures d'appels d'offres,,,,,,,,hard,rome_savoir,autre_hard
SKL_daccefdbdc4b,ROME,hard:gestion du changement,Gestion du changement,,,,,,,,hard,rome_savoir,autre_hard
SKL_b009309b92a4,ROME,hard:planification strategique de projets,Planification stratégique de projets,,,,,,,,hard,rome_savoir,autre_hard
SKL_4a4c9c97d1f1,ROME,hard:developpement de cahiers des charges,Développement de cahiers des charges,,,,,,,,hard,rome_savoir,autre_hard
SKL_8857323abce3,ROME,hard:suivi et controle de l'avancement des projets,Suivi et contrôle de l'avancement des projets,,,,,,,,hard,rome_savoir,autre_hard
SKL_7ce86e8a1e5a,ROME,hard:optimisation des processus de travail,Optimisation des processus de travail,,,,,,,,hard,rome_savoir,autre_hard
SKL_5c8750d6de44,ROME,hard:gestion d'equipe multidisciplinaire,Gestion d'équipe multidisciplinaire,,,,,,,,hard,rome_savoir,autre_hard
SKL_6fe7211bfc4d,ROME,hard:redaction de rapports de projet,Rédaction de rapports de projet,,,,,,,,hard,rome_savoir,autre_hard
SKL_ec0cfff5c5a6,ROME,hard:planification des ressources projet,Planification des ressources projet,,,,,,,,hard,rome_savoir,autre_hard
SKL_bf1312dd7f0b,ROME,hard:mastere specialise management de projets industriels et logistiques,Mastère spécialisé management de projets industriels et logistiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_159411525de6,ROME,hard:certificat de competence management de projet et de travaux,Certificat de compétence management de projet et de travaux,,,,,,,,hard,rome_savoir,autre_hard
SKL_bd1bdeb79032,ROME,hard:mastere specialise architecte des systemes d'information,Mastère spécialisé architecte des systèmes d'information,,,,,,,,hard,rome_savoir,autre_hard
SKL_9e7b8b138a74,ROME,hard:mastere specialise conseil et management en systemes d'information,Mastère spécialisé conseil et management en systèmes d'information,,,,,,,,hard,rome_savoir,autre_hard
SKL_fad261bfbeae,ROME,hard:mastere specialise management des systemes d'information,Mastère spécialisé management des systèmes d'information,,,,,,,,hard,rome_savoir,autre_hard
SKL_d7f254a8f873,ROME,hard:manager un projet (certificat de competences en entreprise-cce),Manager un projet (Certificat de Compétences en Entreprise-CCE),,,,,,,,hard,rome_savoir,autre_hard
SKL_f18b7d06d76e,ROME,hard:mastere specialise management de projets de construction,Mastère spécialisé management de projets de construction,,,,,,,,hard,rome_savoir,autre_hard
SKL_e39335528103,ROME,hard:mastere specialise management de projets innovants & entrepreneuriat,Mastère spécialisé management de projets innovants & entrepreneuriat,,,,,,,,hard,rome_savoir,autre_hard
SKL_7e298f85b514,ROME,hard:mastere specialise management et direction de projets,Mastère spécialisé management et direction de projets,,,,,,,,hard,rome_savoir,autre_hard
SKL_5ee63306288e,ROME,hard:mastere specialise management par projets,Mastère spécialisé management par projets,,,,,,,,hard,rome_savoir,autre_hard
SKL_b8da14e6e795,ROME,hard:mastere specialise manager de la securite des systemes d'information,Mastère spécialisé manager de la sécurité des systèmes d'information,,,,,,,,hard,rome_savoir,autre_hard
SKL_ef377ede9383,ROME,hard:mastere specialise manager de projets de construction,Mastère spécialisé manager de projets de construction,,,,,,,,hard,rome_savoir,autre_hard
SKL_69a23921fad9,ROME,hard:mastere specialise manager des projets et programmes,Mastère spécialisé manager des projets et programmes,,,,,,,,hard,rome_savoir,autre_hard
SKL_d49eec4f969e,ROME,hard:mastere specialise securite de l'information et des systemes,Mastère spécialisé sécurité de l'information et des systèmes,,,,,,,,hard,rome_savoir,autre_hard
SKL_24dc1ab3bd89,ROME,"hard:determiner des choix techniques d'architecture logicielle et materielle et selectionner des technologies, materiels, logiciels, configurations","Déterminer des choix techniques d'architecture logicielle et matérielle et sélectionner des technologies, matériels, logiciels, configurations",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2151b4def36a,ROME,"hard:prescrire des solutions techniques pour l'exploitation de nouveaux sites, l'amelioration de l'equipement ou des reseaux","Prescrire des solutions techniques pour l'exploitation de nouveaux sites, l'amélioration de l'équipement ou des réseaux",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a2b6e151ea07,ROME,hard:segmenter et router dans les reseaux locaux,Segmenter et router dans les réseaux locaux,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9696bd831b4b,ROME,hard:deployer des solutions de reseau sans fil,Déployer des solutions de réseau sans fil,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_55563692bf59,ROME,hard:concevoir des reseaux informatiques,Concevoir des réseaux informatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_09bb752dd49d,ROME,hard:concevoir un plan de maintenance,Concevoir un plan de maintenance,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_20b8d7ecf87a,ROME,hard:agir rapidement en cas d'accident ou d'imprevu,Agir rapidement en cas d'accident ou d'imprévu,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1abe8af68047,ROME,hard:actualiser et faire evoluer les equipements de telecommunication ou de courants faibles,Actualiser et faire évoluer les équipements de télécommunication ou de courants faibles,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_26fe92b358af,ROME,"hard:conseiller des equipes de developpement, de production et des utilisateurs","Conseiller des équipes de développement, de production et des utilisateurs",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2c2bf51cee31,ROME,hard:evaluer la performance d'un equipement,Evaluer la performance d'un équipement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9fa3d76025c9,ROME,"hard:realiser une veille de marche, une veille concurrentielle","Réaliser une veille de marché, une veille concurrentielle",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2a6cfe49b2ef,ROME,hard:gerer et maintenir la conformite d'un processus ou d'une solution,Gérer et maintenir la conformité d'un processus ou d'une solution,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9e10680b5771,ROME,hard:gerer le budget de son unite,Gérer le budget de son unité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e34bb351ae10,ROME,hard:expliquer les choix techniques aux clients,Expliquer les choix techniques aux clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_52430cc96e77,ROME,hard:identifier des solutions et des pistes d'actions au regard du diagnostic etabli,Identifier des solutions et des pistes d'actions au regard du diagnostic établi,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a66a05f74803,ROME,hard:organiser et gerer la prevention et le traitement des incidents et dysfonctionnements,Organiser et gérer la prévention et le traitement des incidents et dysfonctionnements,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1040969b0c1a,ROME,hard:coordonner collaborateurs et partenaires exterieurs,Coordonner collaborateurs et partenaires extérieurs,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_60214fb9a36e,ROME,hard:maitriser les interfaces informatiques et la comprehension des signaux d'alerte,Maîtriser les interfaces informatiques et la compréhension des signaux d'alerte,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a834d591c6d5,ROME,hard:selectionner les equipements connectes,Sélectionner les équipements connectés,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f0281b53b86d,ROME,hard:dimensionner et suivre la capacite du reseau local et de ses interconnexions,Dimensionner et suivre la capacité du réseau local et de ses interconnexions,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_4429b193927c,ROME,hard:modeliser un systeme d'equipements connectes dans son environnement,Modéliser un système d'équipements connectés dans son environnement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_93d712c60ed1,ROME,hard:definir et faire evoluer les mesures de protection et d'utilisation des donnees collectees au regard des evolutions reglementaires,Définir et faire évoluer les mesures de protection et d'utilisation des données collectées au regard des évolutions réglementaires,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6582635983c7,ROME,"hard:recueillir et definir les besoins de l'entreprise, des clients, des utilisateurs en matiere d'equipements connectes, de systemes d'information (capacite, fiabilite, securite, ...)","Recueillir et définir les besoins de l'entreprise, des clients, des utilisateurs en matière d'équipements connectés, de systèmes d'information (capacité, fiabilité, sécurité, ...)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_dd43bc5cb0b2,ROME,hard:communiquer efficacement avec les parties prenantes internes et externes,Communiquer efficacement avec les parties prenantes internes et externes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9b857a84cb9c,ROME,"hard:developper ses competences en continu, notamment dans les technologies emergentes","Développer ses compétences en continu, notamment dans les technologies émergentes",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9947c55fcf44,ROME,hard:optimiser la performance des reseaux existants,Optimiser la performance des réseaux existants,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d8a1e77b9b2f,ROME,"hard:concevoir et faire evoluer des prestations, des procedures techniques et operationnelles d'intervention","Concevoir et faire évoluer des prestations, des procédures techniques et opérationnelles d'intervention",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c362d3c3f11f,ROME,hard:ameliorer un systeme d'information,Améliorer un système d'information,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a00fef22106c,ROME,"hard:exploiter une veille technologique (materiaux, nouvelles normes, contraintes reglementaires)","Exploiter une veille technologique (matériaux, nouvelles normes, contraintes réglementaires)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_81c47744f066,ROME,hard:utiliser des logiciels de conception,Utiliser des logiciels de conception,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_184a3c4d7efc,ROME,"hard:garantir le bon fonctionnement, la disponibilite et la performance des equipements connectes places sous sa responsabilite","Garantir le bon fonctionnement, la disponibilité et la performance des équipements connectés placés sous sa responsabilité",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5d2d7c70f288,ROME,hard:normes redactionnelles,Normes rédactionnelles,,,,,,,,hard,rome_savoir,autre_hard
SKL_a0bdd83bc3ec,ROME,hard:informatique des systemes embarques,Informatique des systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_49dededf2ba3,ROME,hard:systeme interactif d'aide a la decision (siad),Système interactif d'aide à la Décision (SIAD),,,,,,,,hard,rome_savoir,autre_hard
SKL_b3d5282d83d7,ROME,hard:parametrage de logiciels,Paramétrage de logiciels,,,,,,,,hard,rome_savoir,autre_hard
SKL_5c59a3934e0f,ROME,"hard:chaine d'equipements d'un reseau iot (capteur, antenne, routeur, serveur, software...)","Chaine d'équipements d'un réseau IoT (capteur, antenne, routeur, serveur, software...)",,,,,,,,hard,rome_savoir,autre_hard
SKL_7bb3c0185b52,ROME,hard:gestion des incidents reseau,Gestion des incidents réseau,,,,,,,,hard,rome_savoir,autre_hard
SKL_d4888d6095b9,ROME,hard:technologies sans fil,Technologies sans fil,,,,,,,,hard,rome_savoir,autre_hard
SKL_a70880d429d6,ROME,hard:gestion des performances reseau,Gestion des performances réseau,,,,,,,,hard,rome_savoir,autre_hard
SKL_b803b2e065ca,ROME,hard:analyse de trafic reseau,Analyse de trafic réseau,,,,,,,,hard,rome_savoir,autre_hard
SKL_433f58b320b9,ROME,"hard:protocoles de communication (zigbee, sigfox, lorawan, wifi, bluetooth, nfc...)","Protocoles de communication (Zigbee, Sigfox, LoRaWan, Wifi, Bluetooth, NFC...)",,,,,,,,hard,rome_savoir,autre_hard
SKL_643cc4b771f1,ROME,hard:ingenieur diplome de l'ecole nationale superieure en systemes avances et reseaux (universite grenoble alpes) en partenariat avec l'itii dauphine-vivarais,Ingénieur diplômé de l'école nationale supérieure en systèmes avancés et réseaux (Université Grenoble Alpes) en partenariat avec l'ITII Dauphiné-Vivarais,,,,,,,,hard,rome_savoir,autre_hard
SKL_b89b1d150878,ROME,hard:ingenieur diplome de l'ecole superieure d'ingenieurs de recherche en materiaux de l'universite de dijon specialite informatique et reseaux,Ingénieur diplômé de l'école supérieure d'ingénieurs de recherche en matériaux de l'université de Dijon spécialité informatique et réseaux,,,,,,,,hard,rome_savoir,autre_hard
