entity_id_a,source_a,entity_id_b,source_b,relation,confidence,method,validated,merge,notes
SKL_685c45625525,CSO,SKL_d0d7bc3972a9,ROME,skos:relatedMatch,0.6736,embed:0.67,auto,,system under test <> Mener des simulations d'attaque pour tester la sécurité
SKL_3db07223d865,CSO,SKL_d0d7bc3972a9,ROME,skos:relatedMatch,0.6702,embed:0.67,auto,,simulation environments <> Mener des simulations d'attaque pour tester la sécurité
SKL_af9c5105f6f2,CSO,SKL_d0d7bc3972a9,ROME,skos:relatedMatch,0.6602,embed:0.66,auto,,usability evaluation <> Mener des simulations d'attaque pour tester la sécurité
SKL_881fd1098a0c,CSO,SKL_d0d7bc3972a9,ROME,skos:relatedMatch,0.6487,embed:0.65,auto,,malware attacks <> Mener des simulations d'attaque pour tester la sécurité
SKL_4caaa7af261b,CSO,SKL_19a74f157aa6,ROME,skos:relatedMatch,0.6506,embed:0.65,auto,,security engineering <> Réaliser des veilles technologiques en sécurité
SKL_84a6306f0b67,CSO,SKL_19a74f157aa6,ROME,skos:relatedMatch,0.6455,embed:0.65,auto,,security of data <> Réaliser des veilles technologiques en sécurité
SKL_d6e70ddb3e44,CSO,SKL_19a74f157aa6,ROME,skos:relatedMatch,0.6368,embed:0.64,auto,,security challenges <> Réaliser des veilles technologiques en sécurité
SKL_8ceca79fec52,CSO,SKL_19a74f157aa6,ROME,skos:relatedMatch,0.6332,embed:0.63,auto,,security and privacy <> Réaliser des veilles technologiques en sécurité
SKL_0387516db2ee,CSO,SKL_19a74f157aa6,ROME,skos:relatedMatch,0.6279,embed:0.63,auto,,security architecture <> Réaliser des veilles technologiques en sécurité
SKL_7dae86013cde,CSO,SKL_3fe62f31cfd8,ROME,skos:relatedMatch,0.6824,embed:0.68,auto,,information security <> Analyser les besoins de sécurité informatique
SKL_236b2ef8eea7,CSO,SKL_3fe62f31cfd8,ROME,skos:relatedMatch,0.6737,embed:0.67,auto,,computer security <> Analyser les besoins de sécurité informatique
SKL_76f50cbe3d5c,CSO,SKL_3fe62f31cfd8,ROME,skos:relatedMatch,0.6703,embed:0.67,auto,,malware analysis <> Analyser les besoins de sécurité informatique
SKL_d6e70ddb3e44,CSO,SKL_3fe62f31cfd8,ROME,skos:relatedMatch,0.6523,embed:0.65,auto,,security challenges <> Analyser les besoins de sécurité informatique
SKL_200892094ffe,CSO,SKL_3e7672525b07,ROME,skos:relatedMatch,0.6842,embed:0.68,auto,,security systems <> Maintenir les systèmes de surveillance
SKL_84a6306f0b67,CSO,SKL_3e7672525b07,ROME,skos:relatedMatch,0.6518,embed:0.65,auto,,security of data <> Maintenir les systèmes de surveillance
SKL_685c45625525,CSO,SKL_3e7672525b07,ROME,skos:relatedMatch,0.6477,embed:0.65,auto,,system under test <> Maintenir les systèmes de surveillance
SKL_743a6afc1f44,CSO,SKL_3e7672525b07,ROME,skos:relatedMatch,0.6402,embed:0.64,auto,,privacy preserving <> Maintenir les systèmes de surveillance
SKL_d6e70ddb3e44,CSO,SKL_3e7672525b07,ROME,skos:relatedMatch,0.6397,embed:0.64,auto,,security challenges <> Maintenir les systèmes de surveillance
SKL_af9c5105f6f2,CSO,SKL_52b40e519b2c,ROME,skos:relatedMatch,0.6311,embed:0.63,auto,,usability evaluation <> Evaluation des risques de sécurité
SKL_84a6306f0b67,CSO,SKL_52b40e519b2c,ROME,skos:relatedMatch,0.619,embed:0.62,auto,,security of data <> Evaluation des risques de sécurité
SKL_7c542578a0e5,CSO,SKL_52b40e519b2c,ROME,skos:relatedMatch,0.6068,embed:0.61,auto,,security model <> Evaluation des risques de sécurité
SKL_76f50cbe3d5c,CSO,SKL_52b40e519b2c,ROME,skos:relatedMatch,0.6068,embed:0.61,auto,,malware analysis <> Evaluation des risques de sécurité
SKL_4caaa7af261b,CSO,SKL_52b40e519b2c,ROME,skos:relatedMatch,0.6013,embed:0.60,auto,,security engineering <> Evaluation des risques de sécurité
SKL_fddc195c9b2f,CSO,SKL_66c17e5ea177,ROME,skos:relatedMatch,0.5883,embed:0.59,auto,,adaptive algorithms <> Gestion des menaces persistantes avancées (APT)
SKL_ceb9e329a67d,CSO,SKL_66c17e5ea177,ROME,skos:relatedMatch,0.5788,embed:0.58,auto,,adversarial machine learning <> Gestion des menaces persistantes avancées (APT)
SKL_374427a5406d,CSO,SKL_66c17e5ea177,ROME,skos:relatedMatch,0.5714,embed:0.57,auto,,agent oriented software engineering <> Gestion des menaces persistantes avancées (APT)
SKL_7c542578a0e5,CSO,SKL_66c17e5ea177,ROME,skos:relatedMatch,0.5711,embed:0.57,auto,,security model <> Gestion des menaces persistantes avancées (APT)
SKL_7dae86013cde,CSO,SKL_7d14177ee985,ROME,skos:closeMatch,0.7049,embed:0.70,auto,,information security <> Mise en place de solutions de sécurité informatique
SKL_236b2ef8eea7,CSO,SKL_7d14177ee985,ROME,skos:relatedMatch,0.6817,embed:0.68,auto,,computer security <> Mise en place de solutions de sécurité informatique
SKL_84a6306f0b67,CSO,SKL_7d14177ee985,ROME,skos:relatedMatch,0.6746,embed:0.67,auto,,security of data <> Mise en place de solutions de sécurité informatique
SKL_200892094ffe,CSO,SKL_7d14177ee985,ROME,skos:relatedMatch,0.656,embed:0.66,auto,,security systems <> Mise en place de solutions de sécurité informatique
SKL_728fb08e4b83,CSO,SKL_7d14177ee985,ROME,skos:relatedMatch,0.646,embed:0.65,auto,,information integration <> Mise en place de solutions de sécurité informatique
SKL_7f25208613ff,CSO,SKL_1ca93f26c347,ROME,skos:relatedMatch,0.6472,embed:0.65,auto,,network architecture <> Développer des outils de validation des architectures réseaux et télécoms
SKL_9c1dc3d1aa1c,CSO,SKL_1ca93f26c347,ROME,skos:relatedMatch,0.5929,embed:0.59,auto,,network security <> Développer des outils de validation des architectures réseaux et télécoms
SKL_af9c5105f6f2,CSO,SKL_1ca93f26c347,ROME,skos:relatedMatch,0.5917,embed:0.59,auto,,usability evaluation <> Développer des outils de validation des architectures réseaux et télécoms
SKL_0a0f5434af1b,CSO,SKL_1ca93f26c347,ROME,skos:relatedMatch,0.5905,embed:0.59,auto,,network protocols <> Développer des outils de validation des architectures réseaux et télécoms
SKL_a70383873e19,CSO,SKL_1ca93f26c347,ROME,skos:relatedMatch,0.5903,embed:0.59,auto,,system testing <> Développer des outils de validation des architectures réseaux et télécoms
SKL_84a6306f0b67,CSO,SKL_90a24f91c08f,ROME,skos:closeMatch,0.7662,embed:0.77,auto,,security of data <> Assurer la sécurité des systèmes d'information
SKL_1ec8a2c6a1c0,CSO,SKL_088fd1002f51,ROME,skos:relatedMatch,0.6471,embed:0.65,auto,,cyber defense <> Menaces cybernétiques
SKL_60233ea3b693,CSO,SKL_088fd1002f51,ROME,skos:relatedMatch,0.6436,embed:0.64,auto,,cybersecurity vulnerabilities <> Menaces cybernétiques
SKL_236b2ef8eea7,CSO,SKL_088fd1002f51,ROME,skos:relatedMatch,0.6419,embed:0.64,auto,,computer security <> Menaces cybernétiques
SKL_7dae86013cde,CSO,SKL_088fd1002f51,ROME,skos:relatedMatch,0.6415,embed:0.64,auto,,information security <> Menaces cybernétiques
SKL_7dae86013cde,CSO,SKL_1cb14d8cbcaa,ROME,skos:closeMatch,0.7095,embed:0.71,auto,,information security <> Détection des intrusions informatiques
SKL_84a6306f0b67,CSO,SKL_1cb14d8cbcaa,ROME,skos:relatedMatch,0.6844,embed:0.68,auto,,security of data <> Détection des intrusions informatiques
SKL_db7cf5692b4d,CSO,SKL_f6d7093a4549,ROME,skos:relatedMatch,0.6324,embed:0.63,auto,,"security protocols <> Superviser un secteur/projet de sécurité, qualité"
SKL_4caaa7af261b,CSO,SKL_f6d7093a4549,ROME,skos:relatedMatch,0.6023,embed:0.60,auto,,"security engineering <> Superviser un secteur/projet de sécurité, qualité"
SKL_7c542578a0e5,CSO,SKL_f6d7093a4549,ROME,skos:relatedMatch,0.5858,embed:0.59,auto,,"security model <> Superviser un secteur/projet de sécurité, qualité"
SKL_6872b4a24ed5,CSO,SKL_f6d7093a4549,ROME,skos:relatedMatch,0.5827,embed:0.58,auto,,"checkpointing <> Superviser un secteur/projet de sécurité, qualité"
SKL_0387516db2ee,CSO,SKL_f6d7093a4549,ROME,skos:relatedMatch,0.5816,embed:0.58,auto,,"security architecture <> Superviser un secteur/projet de sécurité, qualité"
SKL_03b7511cb1dc,CSO,SKL_13549a0c530d,ROME,skos:relatedMatch,0.5272,embed:0.53,auto,,wireless communications <> Concevoir et décliner la mise en oeuvre de la stratégie technique de l'opérateur télécoms
SKL_0c9696882281,CSO,SKL_13549a0c530d,ROME,skos:relatedMatch,0.5188,embed:0.52,auto,,computer operating procedures <> Concevoir et décliner la mise en oeuvre de la stratégie technique de l'opérateur télécoms
SKL_064d359e10d8,CSO,SKL_13549a0c530d,ROME,skos:relatedMatch,0.5049,embed:0.50,auto,,interaction techniques <> Concevoir et décliner la mise en oeuvre de la stratégie technique de l'opérateur télécoms
SKL_6872b4a24ed5,CSO,SKL_13549a0c530d,ROME,skos:relatedMatch,0.5007,embed:0.50,auto,,checkpointing <> Concevoir et décliner la mise en oeuvre de la stratégie technique de l'opérateur télécoms
SKL_7f25208613ff,CSO,SKL_d701d33da3dc,ROME,skos:relatedMatch,0.6935,embed:0.69,auto,,network architecture <> Rédiger des dossiers d'architecture réseau
SKL_d95d8c6145f5,CSO,SKL_d701d33da3dc,ROME,skos:relatedMatch,0.6073,embed:0.61,auto,,network paths <> Rédiger des dossiers d'architecture réseau
SKL_0387516db2ee,CSO,SKL_d701d33da3dc,ROME,skos:relatedMatch,0.6033,embed:0.60,auto,,security architecture <> Rédiger des dossiers d'architecture réseau
SKL_e6e9a052be8d,CSO,SKL_d701d33da3dc,ROME,skos:relatedMatch,0.5985,embed:0.60,auto,,web engineering <> Rédiger des dossiers d'architecture réseau
SKL_0a0f5434af1b,CSO,SKL_d701d33da3dc,ROME,skos:relatedMatch,0.5983,embed:0.60,auto,,network protocols <> Rédiger des dossiers d'architecture réseau
SKL_0a0f5434af1b,CSO,SKL_c2fa468c1306,ROME,skos:relatedMatch,0.5759,embed:0.58,auto,,"network protocols <> Rédiger le document d'ingénierie générale pour chaque élément de réseau à implémenter (fonctionnalités, protocoles utilisés, règles de dimensionnement et de mise en oeuvre)"
SKL_db7cf5692b4d,CSO,SKL_c2fa468c1306,ROME,skos:relatedMatch,0.5501,embed:0.55,auto,,"security protocols <> Rédiger le document d'ingénierie générale pour chaque élément de réseau à implémenter (fonctionnalités, protocoles utilisés, règles de dimensionnement et de mise en oeuvre)"
SKL_7f25208613ff,CSO,SKL_c2fa468c1306,ROME,skos:relatedMatch,0.5454,embed:0.55,auto,,"network architecture <> Rédiger le document d'ingénierie générale pour chaque élément de réseau à implémenter (fonctionnalités, protocoles utilisés, règles de dimensionnement et de mise en oeuvre)"
SKL_8da6ff3dbc3a,CSO,SKL_c2fa468c1306,ROME,skos:relatedMatch,0.5439,embed:0.54,auto,,"requirements engineering <> Rédiger le document d'ingénierie générale pour chaque élément de réseau à implémenter (fonctionnalités, protocoles utilisés, règles de dimensionnement et de mise en oeuvre)"
SKL_a480e486cdc2,CSO,SKL_c2fa468c1306,ROME,skos:relatedMatch,0.5354,embed:0.54,auto,,"formal specification <> Rédiger le document d'ingénierie générale pour chaque élément de réseau à implémenter (fonctionnalités, protocoles utilisés, règles de dimensionnement et de mise en oeuvre)"
SKL_76516004bdfa,CSO,SKL_9c133393b9da,ROME,skos:relatedMatch,0.568,embed:0.57,auto,,telecommunication links <> Superviser l'installation de réseaux télécoms
SKL_c164daaf0c65,CSO,SKL_9c133393b9da,ROME,skos:relatedMatch,0.5537,embed:0.55,auto,,network of workstations <> Superviser l'installation de réseaux télécoms
SKL_fce785e81a5a,CSO,SKL_9c133393b9da,ROME,skos:relatedMatch,0.5475,embed:0.55,auto,,broadband networks <> Superviser l'installation de réseaux télécoms
SKL_72993892ab56,CSO,SKL_9c133393b9da,ROME,skos:relatedMatch,0.5449,embed:0.54,auto,,computer control <> Superviser l'installation de réseaux télécoms
SKL_9c1dc3d1aa1c,CSO,SKL_9c133393b9da,ROME,skos:relatedMatch,0.5446,embed:0.54,auto,,network security <> Superviser l'installation de réseaux télécoms
SKL_dcef66d3bb22,CSO,SKL_31a82e11ae9d,ROME,skos:relatedMatch,0.6635,embed:0.66,auto,,bandwidth efficiency <> Optimiser les flux de données en réseau
SKL_9c1dc3d1aa1c,CSO,SKL_31a82e11ae9d,ROME,skos:relatedMatch,0.6561,embed:0.66,auto,,network security <> Optimiser les flux de données en réseau
SKL_918312c337c7,CSO,SKL_31a82e11ae9d,ROME,skos:relatedMatch,0.643,embed:0.64,auto,,routing algorithms <> Optimiser les flux de données en réseau
SKL_ba1ba6c7a363,CSO,SKL_b126e8e9fb5f,ROME,skos:relatedMatch,0.6511,embed:0.65,auto,,computer software maintenance <> Assurer la maintenance préventive des systèmes de télécommunication
SKL_27f7cbe0526b,CSO,SKL_b126e8e9fb5f,ROME,skos:relatedMatch,0.6064,embed:0.61,auto,,wireless telecommunication systems <> Assurer la maintenance préventive des systèmes de télécommunication
SKL_76516004bdfa,CSO,SKL_b126e8e9fb5f,ROME,skos:relatedMatch,0.5894,embed:0.59,auto,,telecommunication links <> Assurer la maintenance préventive des systèmes de télécommunication
SKL_1b75528c33a5,CSO,SKL_b126e8e9fb5f,ROME,skos:relatedMatch,0.57,embed:0.57,auto,,communication networks <> Assurer la maintenance préventive des systèmes de télécommunication
SKL_1ec8a2c6a1c0,CSO,SKL_b126e8e9fb5f,ROME,skos:relatedMatch,0.5694,embed:0.57,auto,,cyber defense <> Assurer la maintenance préventive des systèmes de télécommunication
SKL_064d359e10d8,CSO,SKL_d02805354a18,ROME,skos:relatedMatch,0.6406,embed:0.64,auto,,interaction techniques <> Coordonner les équipes techniques pour des interventions
SKL_5538368b2de5,CSO,SKL_d02805354a18,ROME,skos:relatedMatch,0.6214,embed:0.62,auto,,collaborative work <> Coordonner les équipes techniques pour des interventions
SKL_6872b4a24ed5,CSO,SKL_d02805354a18,ROME,skos:relatedMatch,0.6132,embed:0.61,auto,,checkpointing <> Coordonner les équipes techniques pour des interventions
SKL_54829c4c3e56,CSO,SKL_d02805354a18,ROME,skos:relatedMatch,0.6048,embed:0.60,auto,,assistive technology <> Coordonner les équipes techniques pour des interventions
SKL_b080fdfec9b1,CSO,SKL_d02805354a18,ROME,skos:relatedMatch,0.5877,embed:0.59,auto,,computer assisted <> Coordonner les équipes techniques pour des interventions
SKL_9c1dc3d1aa1c,CSO,SKL_78fe5648d6b7,ROME,skos:closeMatch,0.7197,embed:0.72,auto,,network security <> Implémenter des solutions de sécurité réseau
SKL_200892094ffe,CSO,SKL_78fe5648d6b7,ROME,skos:relatedMatch,0.6698,embed:0.67,auto,,security systems <> Implémenter des solutions de sécurité réseau
SKL_7dae86013cde,CSO,SKL_78fe5648d6b7,ROME,skos:relatedMatch,0.665,embed:0.66,auto,,information security <> Implémenter des solutions de sécurité réseau
SKL_1d1218d0bd5f,CSO,SKL_78fe5648d6b7,ROME,skos:relatedMatch,0.665,embed:0.66,auto,,systems integration <> Implémenter des solutions de sécurité réseau
SKL_236b2ef8eea7,CSO,SKL_78fe5648d6b7,ROME,skos:relatedMatch,0.6614,embed:0.66,auto,,computer security <> Implémenter des solutions de sécurité réseau
SKL_7b60c33062db,CSO,SKL_b3a2c4e6148b,ROME,skos:relatedMatch,0.6109,embed:0.61,auto,,user experience <> Former les utilisateurs aux nouveaux outils télécoms
SKL_01afbe61c7af,CSO,SKL_b3a2c4e6148b,ROME,skos:relatedMatch,0.6074,embed:0.61,auto,,communication aids for disabled <> Former les utilisateurs aux nouveaux outils télécoms
SKL_76516004bdfa,CSO,SKL_b3a2c4e6148b,ROME,skos:relatedMatch,0.6025,embed:0.60,auto,,telecommunication links <> Former les utilisateurs aux nouveaux outils télécoms
SKL_2c0f86b49441,CSO,SKL_b3a2c4e6148b,ROME,skos:relatedMatch,0.5964,embed:0.60,auto,,computer aided instruction <> Former les utilisateurs aux nouveaux outils télécoms
SKL_0b0bc44d80ca,CSO,SKL_b3a2c4e6148b,ROME,skos:relatedMatch,0.584,embed:0.58,auto,,user interfaces <> Former les utilisateurs aux nouveaux outils télécoms
SKL_030daa0373b0,CSO,SKL_764ad0506570,ROME,skos:relatedMatch,0.6844,embed:0.68,auto,,conformance testing <> Contrôler la conformité des installations télécoms
SKL_72993892ab56,CSO,SKL_764ad0506570,ROME,skos:relatedMatch,0.6122,embed:0.61,auto,,computer control <> Contrôler la conformité des installations télécoms
SKL_fc7c6db8b2b6,CSO,SKL_764ad0506570,ROME,skos:relatedMatch,0.6005,embed:0.60,auto,,access control <> Contrôler la conformité des installations télécoms
SKL_b5a55603073a,CSO,SKL_764ad0506570,ROME,skos:relatedMatch,0.592,embed:0.59,auto,,access control schemes <> Contrôler la conformité des installations télécoms
SKL_a70383873e19,CSO,SKL_764ad0506570,ROME,skos:relatedMatch,0.5904,embed:0.59,auto,,system testing <> Contrôler la conformité des installations télécoms
SKL_6bb7a16a1cee,CSO,SKL_e514f3994d7d,ROME,skos:relatedMatch,0.5748,embed:0.57,auto,,planning algorithms <> Elaborer des plans de continuité d'activité
SKL_61a176d0eb5f,CSO,SKL_e514f3994d7d,ROME,skos:relatedMatch,0.5734,embed:0.57,auto,,continuous data <> Elaborer des plans de continuité d'activité
SKL_5538368b2de5,CSO,SKL_e514f3994d7d,ROME,skos:relatedMatch,0.5719,embed:0.57,auto,,collaborative work <> Elaborer des plans de continuité d'activité
SKL_fd89a06cee45,CSO,SKL_e514f3994d7d,ROME,skos:relatedMatch,0.5709,embed:0.57,auto,,active learning <> Elaborer des plans de continuité d'activité
SKL_f2cec07a676d,CSO,SKL_e514f3994d7d,ROME,skos:relatedMatch,0.5561,embed:0.56,auto,,self-managing <> Elaborer des plans de continuité d'activité
SKL_50bdf9ee81e5,CSO,SKL_5f168474ca5e,ROME,skos:relatedMatch,0.5821,embed:0.58,auto,,training sample <> Superviser la formation continue des équipes techniques
SKL_ba1ba6c7a363,CSO,SKL_5f168474ca5e,ROME,skos:relatedMatch,0.5799,embed:0.58,auto,,computer software maintenance <> Superviser la formation continue des équipes techniques
SKL_0d1d5b4d66dc,CSO,SKL_5f168474ca5e,ROME,skos:relatedMatch,0.548,embed:0.55,auto,,trust management <> Superviser la formation continue des équipes techniques
SKL_8da6ff3dbc3a,CSO,SKL_5f168474ca5e,ROME,skos:relatedMatch,0.5469,embed:0.55,auto,,requirements engineering <> Superviser la formation continue des équipes techniques
SKL_6872b4a24ed5,CSO,SKL_5f168474ca5e,ROME,skos:relatedMatch,0.5465,embed:0.55,auto,,checkpointing <> Superviser la formation continue des équipes techniques
SKL_9c1dc3d1aa1c,CSO,SKL_edcf7efb6f08,ROME,skos:relatedMatch,0.6146,embed:0.61,auto,,network security <> Audit de réseaux télécoms
SKL_76516004bdfa,CSO,SKL_edcf7efb6f08,ROME,skos:relatedMatch,0.6079,embed:0.61,auto,,telecommunication links <> Audit de réseaux télécoms
SKL_b052dd803e19,CSO,SKL_edcf7efb6f08,ROME,skos:relatedMatch,0.5873,embed:0.59,auto,,internet <> Audit de réseaux télécoms
